"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
636,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",636,"Chheu Teal",NA,"","Khum","Commune","",""
637,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",637,"Dei Edth",NA,"","Khum","Commune","",""
638,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",638,"Kampong Svay",NA,"","Khum","Commune","",""
639,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",639,"Kbal Kaoh",NA,"","Khum","Commune","",""
640,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",640,"Kokir Thum",NA,"","Khum","Commune","",""
641,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",641,"Kokir",NA,"","Khum","Commune","",""
642,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",642,"Phum Thum",NA,"","Khum","Commune","",""
643,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",643,"Preaek Aeng",NA,"","Khum","Commune","",""
644,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",644,"Preaek Thmei",NA,"","Khum","Commune","",""
645,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",645,"Samraong Thum",NA,"","Khum","Commune","",""
646,40,"KHM","Cambodia",8,"Kândal",65,"Kien Svay",646,"Veal Sbov",NA,"","Khum","Commune","",""
647,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",647,"K'am Samnar",NA,"","Khum","Commune","",""
648,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",648,"Kampong Phnum",NA,"","Khum","Commune","",""
649,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",649,"Khpob ateav",NA,"","Khum","Commune","",""
650,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",650,"Peam Reang",NA,"","Khum","Commune","",""
651,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",651,"Preaek Dach",NA,"","Khum","Commune","",""
652,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",652,"Preaek Tonloab",NA,"","Khum","Commune","",""
653,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",653,"Sandar",NA,"","Khum","Commune","",""
654,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",654,"Akreiy Ksatr",NA,"","Khum","Commune","",""
655,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",655,"Barong",NA,"","Khum","Commune","",""
656,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",656,"Boeng Krum",NA,"","Khum","Commune","",""
657,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",657,"Kaoh Kaev",NA,"","Khum","Commune","",""
658,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",658,"Kaoh Reah",NA,"","Khum","Commune","",""
659,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",659,"Lvea Sa",NA,"","Khum","Commune","",""
660,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",660,"Peam Oknha Ong",NA,"","Khum","Commune","",""
661,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",661,"Phum Thum",NA,"","Khum","Commune","",""
662,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",662,"Preaek Kmeng",NA,"","Khum","Commune","",""
663,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",663,"Preaek Rey",NA,"","Khum","Commune","",""
664,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",664,"Preaek Ruessei",NA,"","Khum","Commune","",""
665,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",665,"Sambuor",NA,"","Khum","Commune","",""
666,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",666,"Sarikakaev",NA,"","Khum","Commune","",""
667,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",667,"Thma Kor",NA,"","Khum","Commune","",""
668,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",668,"Tuek Khleang",NA,"","Khum","Commune","",""
669,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",669,"Bak Khaeng",NA,"","Khum","Commune","",""
670,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",670,"Kaoh Dach",NA,"","Khum","Commune","",""
671,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",671,"Preaek Anhchanh",NA,"","Khum","Commune","",""
672,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",672,"Preaek Dambang",NA,"","Khum","Commune","",""
673,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",673,"Roka Kaong Muoy",NA,"","Khum","Commune","",""
674,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",674,"Roka Kaong Pir",NA,"","Khum","Commune","",""
675,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",675,"Ruessei Chrouy",NA,"","Khum","Commune","",""
676,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",676,"Sambuor Meas",NA,"","Khum","Commune","",""
677,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",677,"Svay Ampear",NA,"","Khum","Commune","",""
678,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",678,"Chhveang",NA,"","Khum","Commune","",""
679,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",679,"Chrey Loas",NA,"","Khum","Commune","",""
680,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",680,"Kampong Luong",NA,"","Khum","Commune","",""
681,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",681,"Kampong Os",NA,"","Khum","Commune","",""
682,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",682,"Kaoh Chen",NA,"","Khum","Commune","",""
683,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",683,"Phnum Bat",NA,"","Khum","Commune","",""
684,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",684,"Phsar Daek",NA,"","Khum","Commune","",""
685,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",685,"Ponhea Lueu",NA,"","Khum","Commune","",""
686,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",686,"Ponhea Pon",NA,"","Khum","Commune","",""
687,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",687,"Preaek Pnov",NA,"","Khum","Commune","",""
688,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",688,"Preaek Ta Teaen",NA,"","Khum","Commune","",""
689,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",689,"Samraong",NA,"","Khum","Commune","",""
690,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",690,"Tumnob Thum",NA,"","Khum","Commune","",""
691,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",691,"Vihear Luong",NA,"","Khum","Commune","",""
692,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",692,"Kaoh Anlong Chen",NA,"","Khum","Commune","",""
693,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",693,"Kaoh Khael",NA,"","Khum","Commune","",""
694,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",694,"Kaoh Khsach Tonlea",NA,"","Khum","Commune","",""
695,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",695,"Khpob",NA,"","Khum","Commune","",""
696,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",696,"Krang Yov",NA,"","Khum","Commune","",""
697,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",697,"Prasat",NA,"","Khum","Commune","",""
698,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",698,"Preaek Ambel",NA,"","Khum","Commune","",""
699,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",699,"Preaek Koy",NA,"","Khum","Commune","",""
700,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",700,"Roka Khpos",NA,"","Khum","Commune","",""
701,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",701,"S'ang Phnum",NA,"","Khum","Commune","",""
702,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",702,"Setbou",NA,"","Khum","Commune","",""
703,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",703,"Svay Prateal",NA,"","Khum","Commune","",""
704,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",704,"Svay Rolum",NA,"","Khum","Commune","",""
705,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",705,"Ta Lon",NA,"","Khum","Commune","",""
706,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",706,"Traeuy Sla",NA,"","Khum","Commune","",""
707,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",707,"Tuek Vil",NA,"","Khum","Commune","",""
708,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",708,"Daeum Mien",NA,"","Khum","Commune","",""
709,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",709,"Kampong Samnanh",NA,"","Khum","Commune","",""
710,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",710,"Preaek Hour",NA,"","Khum","Commune","",""
711,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",711,"Preaek Ruessei",NA,"","Khum","Commune","",""
712,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",712,"Ta Kdol",NA,"","Khum","Commune","",""
713,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",713,"Ta Khmau",NA,"","Khum","Commune","",""
714,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",714,"Andoung Tuek",NA,"","Khum","Commune","",""
715,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",715,"Chi Phat",NA,"","Khum","Commune","",""
716,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",716,"Kandaol",NA,"","Khum","Commune","",""
717,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",717,"n.a. ( 1357)",NA,"","Khum","Commune","",""
718,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",718,"Ta Nuon",NA,"","Khum","Commune","",""
719,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",719,"Chamkar Luong",NA,"","Khum","Commune","",""
720,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",720,"Kampong Seila",NA,"","Khum","Commune","",""
721,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",721,"n.a. ( 1178)",NA,"","Khum","Commune","",""
722,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",722,"Ou Bak Roteh",NA,"","Khum","Commune","",""
723,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",723,"Stueng Chhay",NA,"","Khum","Commune","",""
724,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",724,"Chrouy Pras",NA,"","Khum","Commune","",""
725,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",725,"Kaoh Kapi",NA,"","Khum","Commune","",""
726,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",726,"Ta Tai Kraom",NA,"","Khum","Commune","",""
727,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",727,"Trapeang Rung",NA,"","Khum","Commune","",""
728,40,"KHM","Cambodia",9,"Kaôh Kong",75,"Kiri Sakor",728,"Kaoh Sdach",NA,"","Khum","Commune","",""
729,40,"KHM","Cambodia",9,"Kaôh Kong",75,"Kiri Sakor",729,"Phnhi Meas",NA,"","Khum","Commune","",""
730,40,"KHM","Cambodia",9,"Kaôh Kong",75,"Kiri Sakor",730,"Preaek Khsach",NA,"","Khum","Commune","",""
731,40,"KHM","Cambodia",9,"Kaôh Kong",76,"Mondol Seima",731,"Bak Khlang",NA,"","Khum","Commune","",""
732,40,"KHM","Cambodia",9,"Kaôh Kong",76,"Mondol Seima",732,"Peam Krasaob",NA,"","Khum","Commune","",""
733,40,"KHM","Cambodia",9,"Kaôh Kong",76,"Mondol Seima",733,"Tuol Kokir Leu",NA,"","Khum","Commune","",""
734,40,"KHM","Cambodia",9,"Kaôh Kong",77,"Smach Mean Chey",734,"Dang Tong",NA,"","Khum","Commune","",""
735,40,"KHM","Cambodia",9,"Kaôh Kong",77,"Smach Mean Chey",735,"Smach Mean Chey",NA,"","Khum","Commune","",""
736,40,"KHM","Cambodia",9,"Kaôh Kong",77,"Smach Mean Chey",736,"Stueng Veaeng",NA,"","Khum","Commune","",""
737,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",737,"Boeng Preav",NA,"","Khum","Commune","",""
738,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",738,"Chi Kha Kraom",NA,"","Khum","Commune","",""
739,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",739,"Chi Kha Leu",NA,"","Khum","Commune","",""
740,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",740,"Chrouy Svay",NA,"","Khum","Commune","",""
741,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",741,"Dang Peaeng",NA,"","Khum","Commune","",""
742,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",742,"n.a. ( 1338)",NA,"","Khum","Commune","",""
743,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",743,"Chumnoab",NA,"","Khum","Commune","",""
744,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",744,"Pralay",NA,"","Khum","Commune","",""
745,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",745,"Ruessei Chrum",NA,"","Khum","Commune","",""
746,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",746,"Ta Tey Leu",NA,"","Khum","Commune","",""
747,40,"KHM","Cambodia",10,"Kep",80,"Kaeb",747,"n.a. ( 1564)",NA,"","Khum","Commune","",""
748,40,"KHM","Cambodia",10,"Kep",80,"Kaeb",748,"n.a. ( 1574)",NA,"","Khum","Commune","",""
749,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",749,"Chhloung",NA,"","Khum","Commune","",""
750,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",750,"Damrei Phong",NA,"","Khum","Commune","",""
751,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",751,"Han Chey",NA,"","Khum","Commune","",""
752,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",752,"Kampong Damrei",NA,"","Khum","Commune","",""
753,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",753,"Kanhchor",NA,"","Khum","Commune","",""
754,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",754,"Khsach Andaet",NA,"","Khum","Commune","",""
755,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",755,"Pongro",NA,"","Khum","Commune","",""
756,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",756,"Preaek Saman",NA,"","Khum","Commune","",""
757,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",757,"Bos Leav",NA,"","Khum","Commune","",""
758,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",758,"Changkrang",NA,"","Khum","Commune","",""
759,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",759,"Dar",NA,"","Khum","Commune","",""
760,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",760,"Kantuot",NA,"","Khum","Commune","",""
761,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",761,"Kaoh Chraeng",NA,"","Khum","Commune","",""
762,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",762,"Kaoh Trong",NA,"","Khum","Commune","",""
763,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",763,"Kou Loab",NA,"","Khum","Commune","",""
764,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",764,"Kracheh",NA,"","Khum","Commune","",""
765,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",765,"Krakor",NA,"","Khum","Commune","",""
766,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",766,"Ou Ruessei",NA,"","Khum","Commune","",""
767,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",767,"Roka Kandal",NA,"","Khum","Commune","",""
768,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",768,"Sambok",NA,"","Khum","Commune","",""
769,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",769,"Thma Andaeuk",NA,"","Khum","Commune","",""
770,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",770,"Thma Kreae",NA,"","Khum","Commune","",""
771,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",771,"Thmei",NA,"","Khum","Commune","",""
772,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",772,"Chambak",NA,"","Khum","Commune","",""
773,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",773,"Chrouy Banteay",NA,"","Khum","Commune","",""
774,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",774,"Kampong Kor",NA,"","Khum","Commune","",""
775,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",775,"Kaoh Ta Suy",NA,"","Khum","Commune","",""
776,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",776,"Preaek Prasab",NA,"","Khum","Commune","",""
777,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",777,"Ruessei Kaev",NA,"","Khum","Commune","",""
778,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",778,"Saob",NA,"","Khum","Commune","",""
779,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",779,"Ta Mau",NA,"","Khum","Commune","",""
780,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",780,"Boeng Char",NA,"","Khum","Commune","",""
781,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",781,"Kampong Cham",NA,"","Khum","Commune","",""
782,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",782,"Kaoh Khnhaer",NA,"","Khum","Commune","",""
783,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",783,"Kbal Damrei",NA,"","Khum","Commune","",""
784,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",784,"Ou Krieng",NA,"","Khum","Commune","",""
785,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",785,"Roluos Mean Chey",NA,"","Khum","Commune","",""
786,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",786,"Sambour",NA,"","Khum","Commune","",""
787,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",787,"Sandan",NA,"","Khum","Commune","",""
788,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",788,"Srae Chis",NA,"","Khum","Commune","",""
789,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",789,"Voadthonak",NA,"","Khum","Commune","",""
790,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",790,"Khsuem",NA,"","Khum","Commune","",""
791,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",791,"Pir Thnu",NA,"","Khum","Commune","",""
792,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",792,"Snuol",NA,"","Khum","Commune","",""
793,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",793,"Srae Char",NA,"","Khum","Commune","",""
794,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",794,"Svay Chreah",NA,"","Khum","Commune","",""
795,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",795,"Ba Yakha",NA,"","Khum","Commune","",""
796,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",796,"Ou Tavau",NA,"","Khum","Commune","",""
797,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",797,"Pailin",NA,"","Khum","Commune","",""
798,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",798,"Tuol Lvea",NA,"","Khum","Commune","",""
799,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",799,"Ou Andoung",NA,"","Khum","Commune","",""
800,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",800,"Sala Krau",NA,"","Khum","Commune","",""
801,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",801,"Stueng Kach",NA,"","Khum","Commune","",""
802,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",802,"Stueng Trang",NA,"","Khum","Commune","",""
803,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",803,"Sangkat Bei",NA,"","Khum","Commune","",""
804,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",804,"Sangkat Buon",NA,"","Khum","Commune","",""
805,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",805,"Sangkat Muoy",NA,"","Khum","Commune","",""
806,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",806,"Sangkat Pir",NA,"","Khum","Commune","",""
807,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",807,"Andoung Thma",NA,"","Khum","Commune","",""
808,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",808,"Bet Trang",NA,"","Khum","Commune","",""
809,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",809,"Boeng Ta Prum",NA,"","Khum","Commune","",""
810,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",810,"Cheung Kou",NA,"","Khum","Commune","",""
811,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",811,"Ou Chrov",NA,"","Khum","Commune","",""
812,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",812,"Ou Oknha Heng",NA,"","Khum","Commune","",""
813,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",813,"Prey Nob",NA,"","Khum","Commune","",""
814,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",814,"Ream",NA,"","Khum","Commune","",""
815,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",815,"Sameakki",NA,"","Khum","Commune","",""
816,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",816,"Samrong",NA,"","Khum","Commune","",""
817,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",817,"Tuek L'ak",NA,"","Khum","Commune","",""
818,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",818,"Tuek Thla",NA,"","Khum","Commune","",""
819,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",819,"Tuol Toetueng",NA,"","Khum","Commune","",""
820,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",820,"Veal Renh",NA,"","Khum","Commune","",""
821,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",90,"Stueng hav",821,"Kampenh",NA,"","Khum","Commune","",""
822,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",90,"Stueng hav",822,"Ou Treh",NA,"","Khum","Commune","",""
823,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",90,"Stueng hav",823,"Tumnob Rolok",NA,"","Khum","Commune","",""
824,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",824,"Chong Phlah",NA,"","Khum","Commune","",""
825,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",825,"Me Mang",NA,"","Khum","Commune","",""
826,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",826,"Srae Chhuk",NA,"","Khum","Commune","",""
827,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",827,"Srae Khtum",NA,"","Khum","Commune","",""
828,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",828,"Srae Preah",NA,"","Khum","Commune","",""
829,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",829,"Nang Khi Loek",NA,"","Khum","Commune","",""
830,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",830,"Ou Buon Leu",NA,"","Khum","Commune","",""
831,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",831,"Roya",NA,"","Khum","Commune","",""
832,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",832,"Sokh Sant",NA,"","Khum","Commune","",""
833,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",833,"Srae Huy",NA,"","Khum","Commune","",""
834,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",834,"Srae Sangkom",NA,"","Khum","Commune","",""
835,40,"KHM","Cambodia",14,"Môndól Kiri",93,"Ou Reang",835,"Dak Dam",NA,"","Khum","Commune","",""
836,40,"KHM","Cambodia",14,"Môndól Kiri",93,"Ou Reang",836,"Saen Monourom",NA,"","Khum","Commune","",""
837,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",837,"Bu Chri",NA,"","Khum","Commune","",""
838,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",838,"Bu Sra",NA,"","Khum","Commune","",""
839,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",839,"Krang Teh",NA,"","Khum","Commune","",""
840,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",840,"Srae Ampum",NA,"","Khum","Commune","",""
841,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",841,"Monourom",NA,"","Khum","Commune","",""
842,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",842,"Romonea",NA,"","Khum","Commune","",""
843,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",843,"Sokh Dom",NA,"","Khum","Commune","",""
844,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",844,"Spean Mean Chey",NA,"","Khum","Commune","",""
845,40,"KHM","Cambodia",15,"Otdar Mean Chey",96,"Anlong Veaeng",845,"n.a. ( 7)",NA,"","Khum","Commune","",""
846,40,"KHM","Cambodia",15,"Otdar Mean Chey",97,"Banteay Ampil",846,"n.a. ( 10)",NA,"","Khum","Commune","",""
847,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",847,"Cheung Tien",NA,"","Khum","Commune","",""
848,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",848,"Chong Kal",NA,"","Khum","Commune","",""
849,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",849,"Krasang",NA,"","Khum","Commune","",""
850,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",850,"Pongro",NA,"","Khum","Commune","",""
851,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",851,"Bansay Reak",NA,"","Khum","Commune","",""
852,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",852,"Bos Sbov",NA,"","Khum","Commune","",""
853,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",853,"Kriel",NA,"","Khum","Commune","",""
854,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",854,"Samraong",NA,"","Khum","Commune","",""
855,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",855,"Chaom Chau",NA,"","Khum","Commune","",""
